School Name,Longitude,Latitude,Sequence
Roosevelt High School,-122.3385712,47.64299485,626
Roosevelt High School,-122.3428387,47.644946,627
Roosevelt High School,-122.345524,47.64562981,628
Roosevelt High School,-122.3472911,47.64648618,629
Roosevelt High School,-122.3473087,47.64922358,630
Roosevelt High School,-122.3472593,47.64921617,631
Roosevelt High School,-122.3473375,47.65945549,632
Roosevelt High School,-122.3473282,47.66137277,633
Roosevelt High School,-122.3511816,47.66139582,634
Roosevelt High School,-122.35417,47.66149692,635
Roosevelt High School,-122.3539806,47.66214069,636
Roosevelt High School,-122.3541985,47.6650202,637
Roosevelt High School,-122.3543948,47.67047296,638
Roosevelt High School,-122.3543618,47.67457017,639
Roosevelt High School,-122.3543586,47.67616452,640
Roosevelt High School,-122.3543563,47.67656481,641
Roosevelt High School,-122.3543596,47.67711559,642
Roosevelt High School,-122.3546151,47.6775998,643
Roosevelt High School,-122.3552481,47.67801312,644
Roosevelt High School,-122.3553019,47.69059514,645
Roosevelt High School,-122.34474,47.69056245,646
Roosevelt High School,-122.3416628,47.69054083,647
Roosevelt High School,-122.3385195,47.69051683,648
Roosevelt High School,-122.3344979,47.69048598,649
Roosevelt High School,-122.3330148,47.69048901,650
Roosevelt High School,-122.3321686,47.69053354,651
Roosevelt High School,-122.3310534,47.69053399,652
Roosevelt High School,-122.3303447,47.69053186,653
Roosevelt High School,-122.3293923,47.69053284,654
Roosevelt High School,-122.3287225,47.69047064,655
Chief Sealth International High School,-122.368437,47.55088979,656
Chief Sealth International High School,-122.368476,47.55001879,657
Chief Sealth International High School,-122.365579,47.55001179,658
Chief Sealth International High School,-122.365579,47.55012279,659
Chief Sealth International High School,-122.36456,47.55011679,660
Chief Sealth International High School,-122.364348,47.55011579,661
Chief Sealth International High School,-122.36301,47.55010879,662
Chief Sealth International High School,-122.36179,47.55009945,663
Chief Sealth International High School,-122.3597273,47.54654152,664
Chief Sealth International High School,-122.359922,47.54652682,665
Chief Sealth International High School,-122.361145,47.5465088,666
Chief Sealth International High School,-122.362763,47.5463978,667
Chief Sealth International High School,-122.362896,47.5466678,668
Chief Sealth International High School,-122.363067,47.5464418,669
Chief Sealth International High School,-122.363832,47.54643179,670
Chief Sealth International High School,-122.364563,47.54645079,671
Chief Sealth International High School,-122.364705,47.54644579,672
Chief Sealth International High School,-122.365587,47.54649679,673
Chief Sealth International High School,-122.365614,47.54596879,674
Chief Sealth International High School,-122.365618,47.54553579,675
Chief Sealth International High School,-122.365645,47.54514079,676
Chief Sealth International High School,-122.365728,47.53987979,677
Chief Sealth International High School,-122.365723,47.5398778,678
Chief Sealth International High School,-122.365594,47.5397828,679
Chief Sealth International High School,-122.365488,47.5396718,680
Chief Sealth International High School,-122.3645889,47.5383528,681
Chief Sealth International High School,-122.3643099,47.5379718,682
Chief Sealth International High School,-122.3640919,47.5376988,683
Chief Sealth International High School,-122.3639229,47.5375608,684
Chief Sealth International High School,-122.3636939,47.5374368,685
Chief Sealth International High School,-122.3634209,47.5373648,686
Chief Sealth International High School,-122.3631359,47.5373408,687
Chief Sealth International High School,-122.3627899,47.5373578,688
Chief Sealth International High School,-122.3625359,47.5374128,689
Chief Sealth International High School,-122.3624009,47.5372578,690
Chief Sealth International High School,-122.3621319,47.5371418,691
Chief Sealth International High School,-122.3619509,47.5370448,692
Chief Sealth International High School,-122.3617959,47.5369368,693
Chief Sealth International High School,-122.3616609,47.5368128,694
Chief Sealth International High School,-122.3615599,47.5366878,695
Chief Sealth International High School,-122.3614839,47.5365578,696
Chief Sealth International High School,-122.3613339,47.5361208,697
Chief Sealth International High School,-122.3612588,47.53588959,698
Chief Sealth International High School,-122.3612588,47.53588958,699
Chief Sealth International High School,-122.3612582,47.53588746,700
Chief Sealth International High School,-122.3612009,47.53571058,701
Chief Sealth International High School,-122.3611401,47.53552323,702
Chief Sealth International High School,-122.3611337,47.53550531,703
Chief Sealth International High School,-122.3610253,47.53524638,704
Chief Sealth International High School,-122.3610252,47.53524628,705
Chief Sealth International High School,-122.3610252,47.53524622,706
Chief Sealth International High School,-122.3608319,47.5347828,707
Chief Sealth International High School,-122.3606177,47.53430686,708
Chief Sealth International High School,-122.3606176,47.53430664,709
Chief Sealth International High School,-122.3606065,47.53427105,710
Chief Sealth International High School,-122.3605966,47.53425955,711
Chief Sealth International High School,-122.3605482,47.5341515,712
Chief Sealth International High School,-122.3605471,47.5341496,713
Chief Sealth International High School,-122.3605144,47.53409163,714
Chief Sealth International High School,-122.3604974,47.53402003,715
Chief Sealth International High School,-122.3604805,47.53397055,716
Chief Sealth International High School,-122.3604767,47.5339563,717
Chief Sealth International High School,-122.3604711,47.53393513,718
Chief Sealth International High School,-122.3604692,47.53392662,719
Chief Sealth International High School,-122.360457,47.53387141,720
Chief Sealth International High School,-122.3604453,47.53380652,721
Chief Sealth International High School,-122.3604337,47.53374227,722
Chief Sealth International High School,-122.3604337,47.53374222,723
Chief Sealth International High School,-122.3604308,47.53372662,724
Chief Sealth International High School,-122.3604289,47.53370568,725
Chief Sealth International High School,-122.3604246,47.53369187,726
Chief Sealth International High School,-122.3604239,47.53369187,727
Chief Sealth International High School,-122.3604239,47.53369181,728
Chief Sealth International High School,-122.3604429,47.53187381,729
Chief Sealth International High School,-122.360443,47.53185335,730
Chief Sealth International High School,-122.3590941,47.53187229,731
Chief Sealth International High School,-122.3590934,47.53187229,732
Chief Sealth International High School,-122.3563957,47.53186871,733
Chief Sealth International High School,-122.3550446,47.53186764,734
Chief Sealth International High School,-122.3544316,47.53187276,735
Chief Sealth International High School,-122.3480565,47.5319258,736
Chief Sealth International High School,-122.3467793,47.5319429,737
Chief Sealth International High School,-122.3468229,47.53269082,738
Chief Sealth International High School,-122.3468699,47.53292382,739
Chief Sealth International High School,-122.3469579,47.53330482,740
Chief Sealth International High School,-122.3470589,47.53374082,741
Chief Sealth International High School,-122.3470699,47.53407782,742
Chief Sealth International High School,-122.3470909,47.53439582,743
Chief Sealth International High School,-122.3471619,47.53478382,744
Chief Sealth International High School,-122.3471599,47.53482282,745
Chief Sealth International High School,-122.3470899,47.53639482,746
Chief Sealth International High School,-122.346396,47.53876682,747
Chief Sealth International High School,-122.346245,47.53901482,748
Chief Sealth International High School,-122.34614,47.53918882,749
Chief Sealth International High School,-122.345821,47.53948382,750
Chief Sealth International High School,-122.345248,47.53972882,751
Chief Sealth International High School,-122.343733,47.54018482,752
Chief Sealth International High School,-122.3432,47.54027182,753
Chief Sealth International High School,-122.342181,47.54035283,754
Chief Sealth International High School,-122.341458,47.54041083,755
Chief Sealth International High School,-122.341029,47.54042683,756
Chief Sealth International High School,-122.340796,47.54040683,757
Chief Sealth International High School,-122.340433,47.54036583,758
Chief Sealth International High School,-122.339178,47.54013683,759
Chief Sealth International High School,-122.337089,47.53977383,760
Chief Sealth International High School,-122.336253,47.53965983,761
Chief Sealth International High School,-122.33596,47.53960283,762
Chief Sealth International High School,-122.335744,47.53953783,763
Chief Sealth International High School,-122.335539,47.53945683,764
Chief Sealth International High School,-122.33542,47.53939883,765
Chief Sealth International High School,-122.335227,47.53928984,766
Chief Sealth International High School,-122.335079,47.53918684,767
Chief Sealth International High School,-122.335149,47.54000383,768
Chief Sealth International High School,-122.335156,47.54037584,769
Chief Sealth International High School,-122.335142,47.54059283,770
Chief Sealth International High School,-122.33513,47.54069283,771
Chief Sealth International High School,-122.335113,47.54083483,772
Chief Sealth International High School,-122.335061,47.54113683,773
Chief Sealth International High School,-122.33501,47.54134283,774
Chief Sealth International High School,-122.33494,47.54159783,775
Chief Sealth International High School,-122.3347529,47.54228008,776
Chief Sealth International High School,-122.3347642,47.54235972,777
Chief Sealth International High School,-122.3347952,47.54257813,778
Chief Sealth International High School,-122.3348131,47.54270402,779
Chief Sealth International High School,-122.3340778,47.54198389,780
Chief Sealth International High School,-122.333473,47.54139156,781
Chief Sealth International High School,-122.3325549,47.54077696,782
Chief Sealth International High School,-122.3220188,47.53401153,783
Chief Sealth International High School,-122.3219799,47.53398773,784
Chief Sealth International High School,-122.3183496,47.53176785,785
Chief Sealth International High School,-122.3183352,47.53175905,786
Chief Sealth International High School,-122.31741,47.53119327,787
Chief Sealth International High School,-122.3150593,47.52975565,788
Chief Sealth International High School,-122.3115917,47.52776065,789
Chief Sealth International High School,-122.3106232,47.52720336,790
Chief Sealth International High School,-122.3100425,47.52686923,791
Chief Sealth International High School,-122.3091765,47.52570847,792
Chief Sealth International High School,-122.3090437,47.52536276,793
Chief Sealth International High School,-122.3074385,47.52118075,794
Chief Sealth International High School,-122.3056472,47.51651329,795
Chief Sealth International High School,-122.3046312,47.51386548,796
Chief Sealth International High School,-122.3045926,47.51375188,797
Chief Sealth International High School,-122.3047695,47.51375262,798
Chief Sealth International High School,-122.3048033,47.51375276,799
Chief Sealth International High School,-122.3055302,47.5137558,800
Chief Sealth International High School,-122.3080357,47.51376621,801
Chief Sealth International High School,-122.308213,47.51376695,802
Chief Sealth International High School,-122.3085998,47.51376855,803
Chief Sealth International High School,-122.3089872,47.51377016,804
Chief Sealth International High School,-122.309879,47.51377384,805
Chief Sealth International High School,-122.3104804,47.51377633,806
Chief Sealth International High School,-122.3106703,47.51377711,807
Chief Sealth International High School,-122.3114215,47.5137802,808
Chief Sealth International High School,-122.3118329,47.5137819,809
Chief Sealth International High School,-122.3121454,47.51378318,810
Chief Sealth International High School,-122.3121813,47.51378333,811
Chief Sealth International High School,-122.3121832,47.51378334,812
Chief Sealth International High School,-122.3127961,47.51440292,813
Chief Sealth International High School,-122.3128016,47.51440844,814
Chief Sealth International High School,-122.3131011,47.51471123,815
Chief Sealth International High School,-122.3132303,47.5148418,816
Chief Sealth International High School,-122.3132312,47.5148427,817
Chief Sealth International High School,-122.3132732,47.51488519,818
Chief Sealth International High School,-122.3133909,47.51500379,819
Chief Sealth International High School,-122.3134341,47.51500411,820
Chief Sealth International High School,-122.3136162,47.51500548,821
Chief Sealth International High School,-122.3136178,47.51500552,822
Chief Sealth International High School,-122.3136833,47.51500584,823
Chief Sealth International High School,-122.3136815,47.51500611,824
Chief Sealth International High School,-122.3143436,47.515011,825
Chief Sealth International High School,-122.3143706,47.5150112,826
Chief Sealth International High School,-122.3146109,47.51501298,827
Chief Sealth International High School,-122.3149523,47.51501551,828
Chief Sealth International High School,-122.3151037,47.51500885,829
Chief Sealth International High School,-122.3151076,47.51500869,830
Chief Sealth International High School,-122.3151116,47.5150083,831
Chief Sealth International High School,-122.3152617,47.51499376,832
Chief Sealth International High School,-122.3154135,47.51497086,833
Chief Sealth International High School,-122.3155296,47.51494683,834
Chief Sealth International High School,-122.3155623,47.51494007,835
Chief Sealth International High School,-122.315677,47.51491003,836
Chief Sealth International High School,-122.3158365,47.51486822,837
Chief Sealth International High School,-122.3161257,47.51479245,838
Chief Sealth International High School,-122.3161455,47.51478727,839
Chief Sealth International High School,-122.3162633,47.51475642,840
Chief Sealth International High School,-122.3163289,47.5147441,841
Chief Sealth International High School,-122.3163959,47.51473552,842
Chief Sealth International High School,-122.3164637,47.51473074,843
Chief Sealth International High School,-122.3165318,47.51472983,844
Chief Sealth International High School,-122.3165997,47.51473275,845
Chief Sealth International High School,-122.3166016,47.51473292,846
Chief Sealth International High School,-122.3166672,47.51473949,847
Chief Sealth International High School,-122.3167335,47.51475003,848
Chief Sealth International High School,-122.3167949,47.51476349,849
Chief Sealth International High School,-122.3167983,47.51476424,850
Chief Sealth International High School,-122.3168272,47.51477478,851
Chief Sealth International High School,-122.316857,47.51478566,852
Chief Sealth International High School,-122.3169528,47.5148134,853
Chief Sealth International High School,-122.3169648,47.51481686,854
Chief Sealth International High School,-122.3171047,47.51485736,855
Chief Sealth International High School,-122.317267,47.51489361,856
Chief Sealth International High School,-122.3173309,47.51490787,857
Chief Sealth International High School,-122.3173606,47.5149145,858
Chief Sealth International High School,-122.3173772,47.5149176,859
Chief Sealth International High School,-122.3181544,47.51506196,860
Chief Sealth International High School,-122.3181597,47.51506271,861
Chief Sealth International High School,-122.3181637,47.51506324,862
Chief Sealth International High School,-122.3181679,47.51506359,863
Chief Sealth International High School,-122.3181719,47.51506392,864
Chief Sealth International High School,-122.3181756,47.51506418,865
Chief Sealth International High School,-122.3181797,47.51506432,866
Chief Sealth International High School,-122.3181837,47.51506435,867
Chief Sealth International High School,-122.318188,47.51506429,868
Chief Sealth International High School,-122.3181921,47.51506418,869
Chief Sealth International High School,-122.3181961,47.51506394,870
Chief Sealth International High School,-122.3182001,47.51506364,871
Chief Sealth International High School,-122.3182041,47.51506323,872
Chief Sealth International High School,-122.3182078,47.51506272,873
Chief Sealth International High School,-122.3182117,47.51506214,874
Chief Sealth International High School,-122.3182156,47.51506146,875
Chief Sealth International High School,-122.3182195,47.51506072,876
Chief Sealth International High School,-122.3182234,47.51505988,877
Chief Sealth International High School,-122.3182276,47.51505892,878
Chief Sealth International High School,-122.3182314,47.51505791,879
Chief Sealth International High School,-122.3182347,47.51505695,880
Chief Sealth International High School,-122.3182351,47.51505682,881
Chief Sealth International High School,-122.3182385,47.51505568,882
Chief Sealth International High School,-122.3182412,47.51511567,883
Chief Sealth International High School,-122.3182437,47.51517104,884
Chief Sealth International High School,-122.3233018,47.51519263,885
Chief Sealth International High School,-122.323318,47.5151927,886
Chief Sealth International High School,-122.3233057,47.51469148,887
Chief Sealth International High School,-122.3232862,47.513894,888
Chief Sealth International High School,-122.3233047,47.51389417,889
Chief Sealth International High School,-122.3272371,47.51393006,890
Chief Sealth International High School,-122.3272885,47.51393053,891
Chief Sealth International High School,-122.3273974,47.51393211,892
Chief Sealth International High School,-122.3281537,47.51394305,893
Chief Sealth International High School,-122.328536,47.51394858,894
Chief Sealth International High School,-122.3302565,47.51397346,895
Chief Sealth International High School,-122.3302571,47.51397347,896
Chief Sealth International High School,-122.3302903,47.51403681,897
Chief Sealth International High School,-122.3304366,47.51431581,898
Chief Sealth International High School,-122.3305838,47.5145409,899
Chief Sealth International High School,-122.3308202,47.51479803,900
Chief Sealth International High School,-122.3309606,47.51493818,901
Chief Sealth International High School,-122.3309811,47.51495863,902
Chief Sealth International High School,-122.3311751,47.51515231,903
Chief Sealth International High School,-122.331229,47.51519943,904
Chief Sealth International High School,-122.3312367,47.51520622,905
Chief Sealth International High School,-122.3313742,47.5153264,906
Chief Sealth International High School,-122.3314254,47.51538939,907
Chief Sealth International High School,-122.3314833,47.51546053,908
Chief Sealth International High School,-122.3314927,47.51547032,909
Chief Sealth International High School,-122.3315511,47.51553157,910
Chief Sealth International High School,-122.3316245,47.51560846,911
Chief Sealth International High School,-122.3316891,47.51569535,912
Chief Sealth International High School,-122.331793,47.51583516,913
Chief Sealth International High School,-122.331794,47.51583645,914
Chief Sealth International High School,-122.3319981,47.51618857,915
Chief Sealth International High School,-122.3320131,47.51621453,916
Chief Sealth International High School,-122.3320448,47.51627672,917
Chief Sealth International High School,-122.3324733,47.5171165,918
Chief Sealth International High School,-122.332532,47.51723158,919
Chief Sealth International High School,-122.3325359,47.51723924,920
Chief Sealth International High School,-122.3325386,47.51723925,921
Chief Sealth International High School,-122.3370004,47.51725595,922
Chief Sealth International High School,-122.3374825,47.51725774,923
Chief Sealth International High School,-122.3375251,47.5172579,924
Chief Sealth International High School,-122.3375323,47.51725794,925
Chief Sealth International High School,-122.3399278,47.51727138,926
Chief Sealth International High School,-122.3401308,47.51727252,927
Chief Sealth International High School,-122.3401311,47.51727252,928
Chief Sealth International High School,-122.3401829,47.51727282,929
Chief Sealth International High School,-122.3414227,47.51728009,930
Chief Sealth International High School,-122.3414277,47.51728012,931
Chief Sealth International High School,-122.3415357,47.51728075,932
Chief Sealth International High School,-122.3438709,47.51729439,933
Chief Sealth International High School,-122.3440674,47.51729554,934
Chief Sealth International High School,-122.3441489,47.51729601,935
Chief Sealth International High School,-122.3441901,47.51729625,936
Chief Sealth International High School,-122.3454233,47.51730344,937
Chief Sealth International High School,-122.3454238,47.51730344,938
Chief Sealth International High School,-122.3464339,47.51730938,939
Chief Sealth International High School,-122.3466969,47.51731093,940
Chief Sealth International High School,-122.3469447,47.51731239,941
Chief Sealth International High School,-122.3474562,47.51731539,942
Chief Sealth International High School,-122.3479698,47.51731841,943
Chief Sealth International High School,-122.3489469,47.51732414,944
Chief Sealth International High School,-122.3492439,47.51732588,945
Chief Sealth International High School,-122.3506529,47.51733412,946
Chief Sealth International High School,-122.3511102,47.51733679,947
Chief Sealth International High School,-122.3529063,47.51734726,948
Chief Sealth International High School,-122.3540344,47.51735383,949
Chief Sealth International High School,-122.3547572,47.51735803,950
Chief Sealth International High School,-122.3551646,47.51736039,951
Chief Sealth International High School,-122.3551647,47.51736039,952
Chief Sealth International High School,-122.3551649,47.51736039,953
Chief Sealth International High School,-122.3551711,47.5173604,954
Chief Sealth International High School,-122.3565106,47.51736131,955
Chief Sealth International High School,-122.3578336,47.5173622,956
Chief Sealth International High School,-122.3578569,47.51736221,957
Chief Sealth International High School,-122.3585316,47.51736266,958
Chief Sealth International High School,-122.3585314,47.51734924,959
Chief Sealth International High School,-122.35851,47.51553026,960
Chief Sealth International High School,-122.3585618,47.51553023,961
Chief Sealth International High School,-122.3591788,47.51552989,962
Chief Sealth International High School,-122.3593062,47.51552982,963
Chief Sealth International High School,-122.3604928,47.51552914,964
Chief Sealth International High School,-122.3605183,47.51552912,965
Chief Sealth International High School,-122.3605183,47.51552978,966
Chief Sealth International High School,-122.3605189,47.51557711,967
Chief Sealth International High School,-122.3605291,47.51644087,968
Chief Sealth International High School,-122.3605334,47.51680737,969
Chief Sealth International High School,-122.3605386,47.51725246,970
Chief Sealth International High School,-122.3605399,47.51736182,971
Chief Sealth International High School,-122.3605399,47.51736183,972
Chief Sealth International High School,-122.3605675,47.51736191,973
Chief Sealth International High School,-122.3611244,47.51736347,974
Chief Sealth International High School,-122.361466,47.51736291,975
Chief Sealth International High School,-122.3614788,47.51736289,976
Chief Sealth International High School,-122.3618492,47.51736228,977
Chief Sealth International High School,-122.3618818,47.51736223,978
Chief Sealth International High School,-122.3632239,47.51736257,979
Chief Sealth International High School,-122.3645678,47.51736289,980
Chief Sealth International High School,-122.3655077,47.51736311,981
Chief Sealth International High School,-122.3658941,47.5173632,982
Chief Sealth International High School,-122.3659029,47.5173632,983
Chief Sealth International High School,-122.3659125,47.5173632,984
Chief Sealth International High School,-122.3659129,47.5173632,985
Chief Sealth International High School,-122.3659144,47.51736322,986
Chief Sealth International High School,-122.3659605,47.51736375,987
Chief Sealth International High School,-122.367113,47.51737687,988
Chief Sealth International High School,-122.3673091,47.51737911,989
Chief Sealth International High School,-122.3683407,47.51739084,990
Chief Sealth International High School,-122.3686598,47.51739447,991
Chief Sealth International High School,-122.3712781,47.51742422,992
Chief Sealth International High School,-122.3712543,47.51710441,993
Chief Sealth International High School,-122.3712523,47.51707745,994
Chief Sealth International High School,-122.371236,47.51685767,995
Chief Sealth International High School,-122.3712347,47.51683976,996
Chief Sealth International High School,-122.3712173,47.51660535,997
Chief Sealth International High School,-122.3712037,47.51642321,998
Chief Sealth International High School,-122.3711985,47.51635313,999
Chief Sealth International High School,-122.37118,47.51610412,1000
Chief Sealth International High School,-122.3711758,47.51604755,1001
Chief Sealth International High School,-122.3711748,47.51603311,1002
Chief Sealth International High School,-122.3711611,47.51584886,1003
Chief Sealth International High School,-122.3711507,47.51570952,1004
Chief Sealth International High School,-122.3711503,47.51570359,1005
Chief Sealth International High School,-122.3711425,47.51559881,1006
Chief Sealth International High School,-122.3711239,47.51534849,1007
Chief Sealth International High School,-122.3711054,47.51509868,1008
Chief Sealth International High School,-122.3710874,47.51485601,1009
Chief Sealth International High School,-122.3710689,47.51460674,1010
Chief Sealth International High School,-122.3710499,47.5143512,1011
Chief Sealth International High School,-122.3710427,47.51425459,1012
Chief Sealth International High School,-122.3710423,47.51424858,1013
Chief Sealth International High School,-122.3710315,47.51410359,1014
Chief Sealth International High School,-122.3710147,47.51387686,1015
Chief Sealth International High School,-122.3710111,47.51382909,1016
Chief Sealth International High School,-122.3710023,47.51371073,1017
Chief Sealth International High School,-122.371002,47.51370656,1018
Chief Sealth International High School,-122.3709965,47.51363144,1019
Chief Sealth International High School,-122.3709817,47.51343224,1020
Chief Sealth International High School,-122.3709774,47.51337369,1021
Chief Sealth International High School,-122.3709593,47.51312883,1022
Chief Sealth International High School,-122.3709409,47.51288015,1023
Chief Sealth International High School,-122.3709371,47.51282929,1024
Chief Sealth International High School,-122.3709228,47.5126361,1025
Chief Sealth International High School,-122.370909,47.51245024,1026
Chief Sealth International High School,-122.3708982,47.51229216,1027
Chief Sealth International High School,-122.3708924,47.51220885,1028
Chief Sealth International High School,-122.3708912,47.51220967,1029
Chief Sealth International High School,-122.3708797,47.51205521,1030
Chief Sealth International High School,-122.3708729,47.51196261,1031
Chief Sealth International High School,-122.3708708,47.51193521,1032
Chief Sealth International High School,-122.3708667,47.51187929,1033
Chief Sealth International High School,-122.3708547,47.51171682,1034
Chief Sealth International High School,-122.3708366,47.51147102,1035
Chief Sealth International High School,-122.3708186,47.51122523,1036
Chief Sealth International High School,-122.3708005,47.51097943,1037
Chief Sealth International High School,-122.3707824,47.51073364,1038
Chief Sealth International High School,-122.3707644,47.51048784,1039
Chief Sealth International High School,-122.3707463,47.51024205,1040
Chief Sealth International High School,-122.3707285,47.50999971,1041
Chief Sealth International High School,-122.37073,47.50991744,1042
Chief Sealth International High School,-122.3707346,47.50958844,1043
Chief Sealth International High School,-122.370738,47.5093417,1044
Chief Sealth International High School,-122.3707391,47.50925945,1045
Chief Sealth International High School,-122.3707413,47.50909934,1046
Chief Sealth International High School,-122.3707437,47.50893045,1047
Chief Sealth International High School,-122.3707482,47.50860146,1048
Chief Sealth International High School,-122.3707537,47.50820105,1049
Chief Sealth International High School,-122.3707549,47.50811875,1050
Chief Sealth International High School,-122.3708222,47.50811862,1051
Chief Sealth International High School,-122.370842,47.50811858,1052
Chief Sealth International High School,-122.3708219,47.50810163,1053
Chief Sealth International High School,-122.3708068,47.50808885,1054
Chief Sealth International High School,-122.3707752,47.50805731,1055
Chief Sealth International High School,-122.3707475,47.50802415,1056
Chief Sealth International High School,-122.3707237,47.50798959,1057
Chief Sealth International High School,-122.3707042,47.50795385,1058
Chief Sealth International High School,-122.3706889,47.50791716,1059
Chief Sealth International High School,-122.3706876,47.50791342,1060
Chief Sealth International High School,-122.37062,47.50772212,1061
Chief Sealth International High School,-122.3706188,47.50771744,1062
Chief Sealth International High School,-122.3706174,47.507712,1063
Chief Sealth International High School,-122.3706108,47.50767133,1064
Chief Sealth International High School,-122.3705888,47.50753651,1065
Chief Sealth International High School,-122.3705881,47.50752912,1066
Chief Sealth International High School,-122.3705826,47.50734308,1067
Chief Sealth International High School,-122.3705837,47.50726081,1068
Chief Sealth International High School,-122.3705847,47.50717898,1069
Chief Sealth International High School,-122.3705749,47.50713249,1070
Chief Sealth International High School,-122.3705605,47.50708654,1071
Chief Sealth International High School,-122.3705586,47.50708154,1072
Chief Sealth International High School,-122.3704141,47.50669822,1073
Chief Sealth International High School,-122.3703677,47.50655288,1074
Chief Sealth International High School,-122.3703422,47.50641791,1075
Chief Sealth International High School,-122.3703402,47.50640219,1076
Chief Sealth International High School,-122.3703158,47.50621097,1077
Chief Sealth International High School,-122.3702854,47.50597197,1078
Chief Sealth International High School,-122.370276,47.50589832,1079
Chief Sealth International High School,-122.3702706,47.50583253,1080
Chief Sealth International High School,-122.3702712,47.50576675,1081
Chief Sealth International High School,-122.3702802,47.50568601,1082
Chief Sealth International High School,-122.3702978,47.50560742,1083
Chief Sealth International High School,-122.3703148,47.50554717,1084
Chief Sealth International High School,-122.3703269,47.50550423,1085
Chief Sealth International High School,-122.3703277,47.50550136,1086
Chief Sealth International High School,-122.3703616,47.50538085,1087
Chief Sealth International High School,-122.370383,47.50530479,1088
Chief Sealth International High School,-122.3704035,47.50521819,1089
Chief Sealth International High School,-122.3704164,47.50513083,1090
Chief Sealth International High School,-122.3704217,47.5050431,1091
Chief Sealth International High School,-122.3704218,47.50503421,1092
Chief Sealth International High School,-122.3704274,47.50460133,1093
Chief Sealth International High School,-122.370437,47.50387352,1094
Chief Sealth International High School,-122.3704371,47.50386676,1095
Chief Sealth International High School,-122.3704378,47.50385842,1096
Chief Sealth International High School,-122.3704395,47.50383577,1097
Chief Sealth International High School,-122.3704424,47.5037986,1098
Chief Sealth International High School,-122.3704555,47.50373093,1099
Chief Sealth International High School,-122.3704765,47.50366418,1100
Chief Sealth International High School,-122.3705051,47.50359874,1101
Chief Sealth International High School,-122.3705413,47.50353503,1102
Chief Sealth International High School,-122.3705847,47.50347345,1103
Chief Sealth International High School,-122.3706108,47.50343976,1104
Chief Sealth International High School,-122.370646,47.50339423,1105
Chief Sealth International High School,-122.3707264,47.50329846,1106
Chief Sealth International High School,-122.3708249,47.50319802,1107
Chief Sealth International High School,-122.370872,47.50315354,1108
Chief Sealth International High School,-122.3709612,47.50306947,1109
Chief Sealth International High School,-122.3712434,47.50280184,1110
Chief Sealth International High School,-122.3712634,47.50278325,1111
Chief Sealth International High School,-122.3713315,47.50272015,1112
Chief Sealth International High School,-122.3715869,47.5024793,1113
Chief Sealth International High School,-122.3719396,47.50214668,1114
Chief Sealth International High School,-122.3719511,47.50213579,1115
Chief Sealth International High School,-122.3720183,47.5020754,1116
Chief Sealth International High School,-122.3720895,47.50201716,1117
Chief Sealth International High School,-122.3721655,47.50196055,1118
Chief Sealth International High School,-122.3721681,47.50195866,1119
Chief Sealth International High School,-122.3722552,47.50189671,1120
Chief Sealth International High School,-122.372423,47.50177745,1121
Chief Sealth International High School,-122.3725202,47.50170838,1122
Chief Sealth International High School,-122.3725211,47.50170777,1123
Chief Sealth International High School,-122.3725893,47.50165731,1124
Chief Sealth International High School,-122.3727524,47.50153538,1125
Chief Sealth International High School,-122.3729142,47.50141266,1126
Chief Sealth International High School,-122.3730268,47.50132609,1127
Chief Sealth International High School,-122.3730277,47.5013254,1128
Chief Sealth International High School,-122.3730658,47.50129483,1129
Chief Sealth International High School,-122.3730736,47.5012886,1130
Chief Sealth International High School,-122.3730862,47.50127853,1131
Chief Sealth International High School,-122.3732303,47.50116299,1132
Chief Sealth International High School,-122.3736112,47.50085765,1133
Chief Sealth International High School,-122.3737055,47.50078209,1134
Chief Sealth International High School,-122.3737362,47.50075542,1135
Chief Sealth International High School,-122.3737637,47.50072722,1136
Chief Sealth International High School,-122.373788,47.50069767,1137
Chief Sealth International High School,-122.3738089,47.50066695,1138
Chief Sealth International High School,-122.3738262,47.50063524,1139
Chief Sealth International High School,-122.3738399,47.50060271,1140
Chief Sealth International High School,-122.3738499,47.50056958,1141
Chief Sealth International High School,-122.3738561,47.50053615,1142
Chief Sealth International High School,-122.3738658,47.50046087,1143
Chief Sealth International High School,-122.373908,47.50013113,1144
Chief Sealth International High School,-122.3739252,47.49999698,1145
Chief Sealth International High School,-122.3739354,47.49991781,1146
Chief Sealth International High School,-122.3739361,47.49991189,1147
Chief Sealth International High School,-122.3739657,47.49975466,1148
Chief Sealth International High School,-122.3739785,47.49971298,1149
Chief Sealth International High School,-122.3740131,47.49959961,1150
Chief Sealth International High School,-122.3740843,47.49940509,1151
Chief Sealth International High School,-122.3741406,47.49925105,1152
Chief Sealth International High School,-122.3741514,47.49922159,1153
Chief Sealth International High School,-122.3741583,47.49920275,1154
Chief Sealth International High School,-122.374161,47.49919526,1155
Chief Sealth International High School,-122.3743235,47.49875102,1156
Chief Sealth International High School,-122.3744007,47.4985402,1157
Chief Sealth International High School,-122.3744798,47.49832392,1158
Chief Sealth International High School,-122.3744887,47.4982993,1159
Chief Sealth International High School,-122.3746062,47.49797877,1160
Chief Sealth International High School,-122.3747175,47.4976749,1161
Chief Sealth International High School,-122.3747297,47.49764059,1162
